"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a8m6300000004sFAAQ","","cwf527","cwf527","Production","CIFSSRV1","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Windows DNS","Windows Server","2012-07-30 17:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sGAAQ","Lync 2013","cwf528","cwf528","Test","CWF528","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","","This is a Windows 2003 server in the DMZ, it has ISA installed and is used by the production Lync2013 system.



2016_confirmed_vcenter

","Windows Server","2016-09-12 9:38","neishg","(1) Non-Critical","Item Created"
"a8m6300000004sHAAQ","","CWF529","CWF529","Production","CWF529","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Request to decommission a server: REQ0039386

Process Server.  Cam Evenson is unable to login to check it.  Please consult with him when you are reviewing this server.","Windows Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sIAAQ","","CWF530","CWF530","Production","CWF530","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Process Server","Windows Server","2012-06-19 15:23","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sJAAQ","","CWF531","CWF531","Production","CWF531","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sKAAQ","","CWF533","CWF533","Production","CWF533","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Downstream Mail Relay Host (Blue Zone)","Windows Server","2013-02-12 15:17","grigos","(1) Non-Critical","Item Created"
"a8m6300000004sLAAQ","McAfee Management (ePO Corp)","CWF534","CWF534","Production","CWF534","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1","Downstream McAfee EPO server (Blue Zone)","Windows Server","2013-02-12 15:05","grigos","(1) Non-Critical","Item Created"
"a8m6300000004sMAAQ","","cwf535-old.hq","cwf535-old.hq","Production","CWF813","HP","Hewlett-Packard Company ProLiant DL360 G6 Server 470065-152","Windows 2008 R2 Standard ","6.1.7601","Geographix","Windows Server","2012-06-19 18:43","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sNAAQ","","cwf535.hq","cwf535.hq","Production","CWF535","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sOAAQ","SharePoint (ECM)","CWF536","CWF536","Test","CWF536","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","This server was SharePoint 2010 Database server (Testing Environment). It was not in use now. ","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sPAAQ","SharePoint (ECM)","CWF537","CWF537","Development","CWF537","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Enterprise","6.0.6002","Metadata Hub System Refresh DEV Workstation (Vendor: Smartlogic) 

SmartLogic Server TEMP MODEL DEV 

20150825 - Added (ONE ??) related Application, AND changed environment from Production to Development, as per data collected from recent patching

Social Club Development Box (SharePoint 2010 custom solution hosted in SharePoint 2013)

HOIMS Lessons Learned Development Box (SharePoint 2010 custom solution hosted in SharePoint 2013)","Windows Server","2012-06-19 17:12","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sQAAQ","","cwf538.hq","cwf538.hq","Production","cwf538","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Sunrise Bid Eval Project","Windows Server","2012-06-19 15:23","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003BrAAI","Radius","CWF539","CWF539","Production","cwf539","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Radius server for wireless authentication WCP - Aruba network devices point to this.   Paired with Cwf540



Datacenter - COLO","Windows Server","2012-11-19 8:51","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003HKAAY","Radius","CWF540","CWF540","Production","CWF540","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Radius server for wireless authentication WCP - Aruba network devices point to this.   Paired with Cwf539","Windows Server","2012-06-19 15:23","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003DqAAI","Certificate Authority","CWF541","CWF541","Production","CWF541","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1","Disk Encryption Certificates - Red Zone ","Windows Server","2013-02-12 15:05","grigos","(2) Productivity Important","Item Updated"
"a8m6300000004sRAAQ","","cwf542.hq","cwf542.hq","Production","CWF542","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Unknown","Windows Server","2012-06-19 17:11","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sSAAQ","","cwf544","cwf544","Production","CWF544","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 Enterprise ","6.0.6002","ABB Scada","Windows Server","2012-06-19 17:11","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sTAAQ","HQC Pricebook","cwf545","cwf545","QA","","","Unknown","Windows 2008 R2 Standard ","","Bit9 Downstream Test server","Windows Server","2016-10-25 15:40","neishg","(1) Non-Critical","Item Created"
"a8m6300000004sUAAQ","","cwf554.hq","cwf554.hq","Development","CWF554","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Retired","Windows Server","2012-06-19 17:11","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sVAAQ","","CWF555","CWF555","Production","CWF555","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Development/standby server for cwf206. This server clones activities on cwf206 so that developers can work on new projects. ","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sWAAQ","","CWF555A","CWF555A","Production","CWF555A","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-07-31 17:04","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sXAAQ","","CWF563","CWF563","Production","cwf563","HP","HP ProLiant DL380 G7","Windows 2003 Enterprise","5.2.3790","Microsoft(R) Windows(R) Server 2003, Enterprise Edition","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000038aAAA","SCADA -WELL CORP - Gas SCADA 2","CWF564","CWF564","Production","CWF564","HP","HP ProLiant DL380 G7","Windows 2008 R2 Standard","6.1.7601","Gas SCADA 2 real time server; located in WCP 

redundand pair located in CoLo: cwf565



The application uses a propriatory database: Polyhedra.



Note: the server has static IP in Infobloc (CHG0027269)","Windows Server","2012-06-19 15:18","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003A4AAI","SCADA -WELL CORP - Gas SCADA 2","CWF565","CWF565","Production","CWF565","HP","HP ProLiant DL380 G7","Windows 2008 R2 Standard","6.1.7601","Gas SCADA real time server; located in colo

redundand pair located in wcp: cwf564



The application uses a propriatory database: Polyhedra.



Note: the server has static IP in Infobloc (CHG0027269)



Datacenter- Colo","Windows Server","2012-11-19 9:32","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000004sYAAQ","","CWF566","CWF566","Production","CWF566","HP","Hewlett-Packard Company ProLiant DL365 G1 Server 411358-001","Windows 2008 R2 Standard ","6.1.7600","Microsoft Windows Server 2008 R2 Standard ","Windows Server","2012-07-09 17:05","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sZAAQ","","CWF567","CWF567","Production","CWF567","HP","Hewlett-Packard Company ProLiant DL365 G5 Server 447596-001","Windows 2008 R2 Standard ","6.1.7601","Scada - Oil SCADA - Co Lo","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004saAAA","","CWF568","CWF568","Development","cwf568","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Dev","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sbAAA","","CWF569","CWF569","Test","cwf569","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003J7AAI","Compensatory Royalty, Gross-Net Well Report","CWF570","CWF570","Development","cwf570","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test

Compensatory Royalty - Dev

Gross Net Well - Dev","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004scAAA","PalantirSUITE","CWF571","CWF571","Demonstration","CWF571","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Palintir software demo","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sdAAA","","cwf572.hq","cwf572.hq","Production","CWF572","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","SQL Test","Windows Server","2012-06-19 18:38","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003KWAAY","HQC Pricebook","CWF574","CWF574","Test","CWF574","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Storepoint Data Warehouse","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m630000000394AAA","HQC Pricebook","CWF575","CWF575","Production","CWF575","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Storepoint Data Warehouse (SQL)","Windows Server","2012-06-19 15:18","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003LXAAY","HQC Pricebook","CWF576","CWF576","Test","CWF576","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Storepoint Operational DB","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003CZAAY","HQC Pricebook","CWF577","CWF577","Production","CWF577","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Storepoint Operational DB (SQL)","Windows Server","2012-06-19 15:18","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003IRAAY","HQC Pricebook","CWF578","CWF578","Test","CWF578","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","StorepointWeb","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003KkAAI","HQC Pricebook","CWF579","CWF579","Production","CWF579","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Storepoint Web","Windows Server","2012-06-19 15:18","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004seAAA","","CWF580","CWF580","Test","cwf580","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sfAAA","VDI - AccessPlus","CWF581","CWF581","Production","CWF581","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","KMS Server","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000039wAAA","DFS","CWF582","CWF582","Production","CWF582","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","DFS Name Server","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004sgAAA","SharePoint (ECM)","CWF584","CWF584","Production","cwf584","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","SQL Server - Rob Krause","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004shAAA","","CWF585","CWF585","Production","CWF585","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","SQL Server - Kildrummy - This was requestd to be retired by Amila Mahmutovic - CHG0023904","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003KJAAY","Well Review, Suspended Well Management (SWM), Compensatory Royalty","CWF586","CWF586","Test","CWF586","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Suspended Well Management - Test

Compensatory Royalty - Test

Well Review - Test","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003GTAAY","Suspended Well Management (SWM), Well Review, Compensatory Royalty","CWF587","CWF587","Production Support (PS)","CWF587","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Suspended Well Management - PS

Compensatory Royalty - PS

Well Review - PS","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003EWAAY","Well Review, Suspended Well Management (SWM), Compensatory Royalty","CWF588","CWF588","Production","CWF588","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Suspended Well Management - Prod

Compensatory Royalty - Prod

Well Review - Prod","Windows Server","2012-06-19 15:18","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004siAAA","OpWorks","CWF589","CWF589","Development","cwf589","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sjAAA","","cwf590","cwf590","","CWF590","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI - vcentre","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004skAAA","","cwf591","cwf591","Production","CWF591","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI - broker","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004slAAA","","cwf592.hq","cwf592.hq","Production","CWF592","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI broker","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004smAAA","","cwf593.hq","cwf593.hq","Production","CWF593","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7600","VDI - vcentre","Windows Server","2013-02-06 12:24","zcs8q","(1) Non-Critical","Item Created"
"a8m6300000004snAAA","","cwf594","cwf594","Production","CWF594","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7600","VDI - broker","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004soAAA","","cwf595","cwf595","Production","CWF595","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7600","VDI broker","Windows Server","2012-06-19 21:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004spAAA","VDI - VMware View","CWF596","CWF596","Production","CWF596","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","See CHG0032903 and REQ0043844

","Windows Server","2012-06-19 17:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004sqAAA","","cwf597.hq","cwf597.hq","Production","CWF597","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","VDI vCenter","Windows Server","2012-06-19 17:11","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004srAAA","","cwf598.hq","cwf598.hq","Production","CWF598","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","ZEH Plot express","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004ssAAA","","cwf600.hq","cwf600.hq","Production","CWF600","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","SQL Server - Sunrise Kildrummy","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004stAAA","","CWF601","CWF601","Production","CWF601","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","SQL Server - Sunrise Kildrummy","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004suAAA","SharePoint (ECM)","cwf602.hq","cwf602.hq","Development","CWF602","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Retired","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004svAAA","","cwf603.hq","cwf603.hq","Production","CWF603","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003G1AAI","IntelaTrac","CWF608","CWF608","Production","CWF608","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Video Conferencing and Intelatrac Database Server","Windows Server","2012-06-19 15:22","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003I6AAI","Active Directory","CWF610","CWF610","Production","CWF610","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Windows 2008 R2 Enterprise","6.1.7601","Active Directory Controller TRP



Datacenter- COLO","Windows Server","2012-11-19 8:53","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000004swAAA","Active Directory","cwf610-lab","cwf610-lab","Test","cwf610-lab","VMware, Inc.","VMware, Inc. VMware Virtual Platform","","Microsoft Windows Server 2008 R2 (64-bit","This server is hosted in WCP_Secure_corp Zone

2016_confirmed_vcenter

","Windows Server","2016-09-16 10:50","neishg","(1) Non-Critical","Item Created"
"a8m6300000003JqAAI","Active Directory, DNS Internal, Microsoft Identity Management For Unix, Identity Manager","CWF611","CWF611","Production","CWF611","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Windows 2008 R2 Enterprise","6.1.7601","Active Directory Controller TRP, IDM Connector for ADEXCH driver, MS Identity Manager for Unix.  Hold PassSycConfig for password sync to wfmprod.

Datacenter- COLO","Windows Server","2012-11-19 8:51","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000004sxAAA","VDI - VMware View","CWF626","CWF626","Production","CWF626","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Enterprise","6.0.6002","HP SAM - VDI","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004syAAA","VDI - VMware View","CWF627","CWF627","Production","CWF627","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Enterprise","6.0.6002","HP SAM - VDI","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004szAAA","VDI - VMware View","CWF628","CWF628","Production","CWF628","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Dev and Pre Prod SQL for the VDI Project","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t0AAA","VDI - VMware View","CWF629","CWF629","Test","CWF629","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Dev and Pre Prod SQL for the VDI Project","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t1AAA","Arial Enterprise","CWF630","CWF630","Production","CWF630","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Arial Enterprise Email subscription software","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003A2AAI","DBA - SQL","CWF632","CWF632","Sandbox","CWF632","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Sql test server - DBA LAB1","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003CIAAY","DBA - SQL","CWF633","CWF633","Sandbox","CWF633","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Sql test server- DBA LAB2","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004t2AAA","","cwf634.hq","cwf634.hq","Production","CWF634","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Sql test server","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t3AAA","","cwf635.hq","cwf635.hq","Production","CWF635","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Sql test server","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t4AAA","","CWF636","CWF636","Test","CWF636","VMware, Inc.","VMware, Inc. VMware Virtual Platform","","Microsoft Windows Server 2008 R2 (64-bit","adtest domain

2016_confirmed_vcenter

","Windows Server","2016-10-08 23:05","neishg","(1) Non-Critical","Item Created"
"a8m6300000003DcAAI","Microsoft RD License Server","CWF637","CWF637","Production","cwf637","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Windows 2k8r2 RDP License Server","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004t5AAA","","CWF638","CWF638","Production","CWF638","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Sharepoint 2010 Test","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t6AAA","","CWF639","CWF639","Production","CWF639","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t7AAA","OpWorks, OpWorks - Drillman, OpWorks - Resource Client, OpWorks - Surface Land","CWF640","CWF640","Production Support (PS)","CWF640","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - PS","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t8AAA","AVEVA NET, AESO","cwf641.hq","cwf641.hq","Production","CWF641","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Unknown","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004t9AAA","AVEVA NET","CWF642","CWF642","Production","CWF642","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7600","Sunrise project","Windows Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tAAAQ","Blackberry Enterprise Server 5 (BES)","CWF643","CWF643","Production","CWF643","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Bes pool can be CWF643 or CWF644","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tBAAQ","Blackberry Enterprise Server 5 (BES)","CWF644","CWF644","Production","CWF644","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Bes pool can be CWF643 or CWF644","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tCAAQ","Blackberry Enterprise Server 5 (BES)","CWF645","CWF645","Production","CWF645","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","BES SQL Server","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tDAAQ","Blackberry Enterprise Server 5 (BES)","CWF646","CWF646","Production","CWF646","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","BES SQL Server   (COLO)","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tEAAQ","Blackberry Enterprise Server 5 (BES)","CWF647","CWF647","Production","CWF647","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SQL Witness Server for BES","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tFAAQ","OpWorks, OpWorks - Drillman, OpWorks - Resource Client, OpWorks - Surface Land","CWF648","CWF648","Test","CWF648","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Well Life Cycle - Test - Opworks","Windows Server","2012-06-19 17:18","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tGAAQ","","CWF649","CWF649","Production","CWF649","Intel","","Windows","","","Windows Server","2013-02-05 14:19","hashmm","(1) Non-Critical","Item Created"
"a8m6300000004tHAAQ","","cwf649.hq","cwf649.hq","","cwf649","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Windows 2008 Standard ","6.0.6002","cwf649","Windows Server","2014-05-16 13:52","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tIAAQ","","cwf654.hq","cwf654.hq","","CWF654","","","Windows 2008 R2 Standard ","6.1","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tJAAQ","","cwf655.hq","cwf655.hq","","CWF655","","","Windows 2008 R2 Standard ","6.1","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tKAAQ","","cwf656.hq","cwf656.hq","","CWF656","","","Windows 2008 R2 Standard ","6.1","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tLAAQ","","cwf657.hq","cwf657.hq","","CWF657","","","Windows 2008 R2 Standard ","6.1","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tMAAQ","","cwf658.hq","cwf658.hq","","CWF658","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tNAAQ","","cwf659.hq","cwf659.hq","","CWF659","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004tOAAQ","","cwf660","cwf660","","CWF660","","","Windows 2008 R2 Standard ","6.1","VDI McAfee Scanning Server","Windows Server","2013-08-14 17:13","mid_husky","(1) Non-Critical","Item Created"
